138.12,1606.8,0.0038753,0.0058799,0.0052134,0.0069351,0.0073333,0.0095801,0.0073796,0.0067515,0.0081109,0.0078631,0.01403,0.021471,0.0073058,0.0065843,0.0065763,0.0067911,0.0063111,0.0078946,0.0037612,0.0036387,0.003145,0.0035961,0.0069674,0.008593,0.0097199,0.010515,0.012805,0.012316,0.013083,0.010003,0.014183,0.011267,0.022557,0.030229,0.013164,0.0097553,0.011815,0.010776,0.010474,0.010867,0.0068797,0.0058179,0.0057868,0.0056783,0.012545,0.012063,0.017239,0.015016,0.022824,0.017791,0.022919,0.015321,0.024884,0.016749,0.038812,0.039894,0.024645,0.015653,0.021432,0.015542,0.017804,0.01417,0.013458,0.010293,0.011932,0.010926,0.022398,0.018244,0.031012,0.023726,0.041063,0.029154,0.039622,0.02475,0.044737,0.027413,0.070523,0.054391,0.049306,0.030174,0.041319,0.02714,0.033135,0.022699,0.029071,0.021627,0.027219,0.0233,0.036661,0.02773,0.049044,0.034282,0.0639,0.04078,0.060514,0.035446,0.075823,0.043776,0.12818,0.077774,0.083402,0.046993,0.068299,0.039346,0.056477,0.035485,0.052906,0.038395,0.04622,0.037433,0.050656,0.038241,0.064374,0.043551,0.080316,0.047884,0.082089,0.047467,0.10689,0.061628,0.19933,0.10901,0.11722,0.065256,0.087583,0.051493,0.076211,0.044189,0.068564,0.04772,0.058284,0.045155,0.060335,0.044005,0.076258,0.049529,0.091297,0.051308,0.099054,0.056804,0.13892,0.08056,0.33046,0.16611,0.14354,0.080572,0.10169,0.060773,0.093012,0.052215,0.079903,0.05172,0.067081,0.049815,0.072191,0.051909,0.084586,0.053014,0.10707,0.062645,0.11406,0.065584,0.21781,0.099222,1116,2970,0,4632,0,269,0,14138,0,257,0,310,0,327,0,30194,0,295,0,435,0,26,0,451,0,447,0,487,0,456,0,20769,0,0,0,0,0,16,0,570,0,0,0,14,0,9,0,402,0,0,0,222,0,18,0,485,0,0,0,510,0,421,0,8944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,11,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453,152.5,1
127.99,3377.9,0.0035637,0.0056453,0.0058914,0.0082193,0.0073251,0.0098827,0.0072881,0.0066991,0.0088768,0.0090356,0.013744,0.020926,0.0070707,0.0065929,0.0062685,0.0064428,0.0056026,0.006596,0.0033124,0.0032993,0.0026269,0.002919,0.0068612,0.0083602,0.010823,0.010724,0.013063,0.012678,0.01347,0.010369,0.015797,0.012425,0.023304,0.02983,0.013602,0.010405,0.011574,0.0093338,0.010034,0.0091646,0.0064483,0.0054056,0.0053781,0.0049424,0.013027,0.012909,0.020561,0.017228,0.024977,0.019622,0.024616,0.016886,0.02793,0.019125,0.041781,0.040615,0.028441,0.019093,0.023229,0.016423,0.017877,0.013445,0.014631,0.011848,0.012896,0.011235,0.023797,0.021359,0.037801,0.029389,0.046785,0.034126,0.043647,0.029085,0.050456,0.03156,0.076122,0.055787,0.054854,0.034544,0.043017,0.028391,0.033218,0.022844,0.031486,0.02378,0.027096,0.023455,0.035432,0.028843,0.054333,0.037922,0.067227,0.044323,0.065887,0.041077,0.080221,0.047208,0.12585,0.076693,0.08429,0.048222,0.065608,0.039564,0.052906,0.03354,0.050151,0.036239,0.043114,0.035693,0.047237,0.036046,0.067391,0.044095,0.079566,0.048499,0.08209,0.048946,0.11087,0.063347,0.1951,0.10745,0.11301,0.063297,0.084597,0.049562,0.071142,0.043119,0.06729,0.04713,0.055083,0.043141,0.056549,0.04267,0.077848,0.05016,0.089073,0.052478,0.096645,0.055623,0.13652,0.074504,0.32856,0.16314,0.13701,0.074146,0.095464,0.055793,0.083048,0.050478,0.079052,0.053748,0.062102,0.047755,0.06626,0.05057,0.090978,0.057621,0.098261,0.058803,0.10881,0.06261,0.21265,0.097246,1234,2912,0,4517,0,282,0,13275,0,291,0,324,0,381,0,26456,0,330,0,451,0,26,0,422,0,437,0,545,0,431,0,17335,0,0,0,0,0,13,0,554,0,0,0,12,0,14,0,398,0,0,0,234,0,7,0,490,0,0,0,501,0,386,0,7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,16,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,151.5,2
80.415,1852.1,0.0047612,0.0075581,0.0052945,0.0068631,0.0060879,0.0070738,0.008361,0.0092981,0.01099,0.011964,0.018085,0.024475,0.011661,0.011492,0.01177,0.013024,0.012922,0.01599,0.0090393,0.0093796,0.0071518,0.0081998,0.0072285,0.009132,0.0088579,0.0094759,0.010903,0.011168,0.013942,0.012904,0.018499,0.016537,0.02919,0.03412,0.021513,0.018651,0.02158,0.019638,0.021815,0.021524,0.017312,0.015962,0.012925,0.012678,0.013669,0.014151,0.017374,0.015887,0.020833,0.01837,0.024969,0.019849,0.034122,0.026436,0.053091,0.045933,0.040744,0.030415,0.038339,0.029699,0.037289,0.030075,0.032145,0.026461,0.024268,0.021444,0.022177,0.020932,0.02793,0.022714,0.033974,0.027189,0.039721,0.030395,0.054646,0.039645,0.08429,0.06046,0.062717,0.04407,0.057334,0.041759,0.049305,0.036112,0.042202,0.031762,0.035155,0.028297,0.029187,0.024038,0.037933,0.02691,0.045257,0.033107,0.052775,0.037982,0.074486,0.050164,0.11644,0.077635,0.081866,0.053587,0.069658,0.049699,0.059849,0.041513,0.051394,0.036356,0.040092,0.02906,0.03728,0.028935,0.048331,0.031713,0.056861,0.038621,0.067019,0.046213,0.10029,0.066715,0.18303,0.1155,0.10341,0.062878,0.080964,0.053452,0.069899,0.045247,0.061855,0.039889,0.046248,0.03356,0.051552,0.036828,0.059887,0.038351,0.071177,0.046942,0.082269,0.054986,0.13822,0.094258,0.32839,0.17134,0.13848,0.086546,0.098755,0.060626,0.079567,0.051739,0.067067,0.03986,0.053462,0.036046,0.072663,0.046676,0.08043,0.048547,0.088972,0.057506,0.10003,0.062737,0.20921,0.11303,1192,2636,0,3295,0,216,0,7538,0,336,0,349,0,354,0,12016,0,260,0,438,0,26,0,341,0,411,0,517,0,373,0,10284,0,0,0,0,0,31,0,628,0,0,0,16,0,45,0,374,0,0,0,207,0,15,0,543,0,0,0,478,0,397,0,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,32,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4567,113,2
90.896,1904.3,0.004147,0.0067283,0.0050606,0.0068787,0.0079478,0.009525,0.010492,0.011988,0.013539,0.015285,0.02032,0.023581,0.014712,0.015039,0.015051,0.01689,0.014944,0.01743,0.0099627,0.0097883,0.0067193,0.0075594,0.0063697,0.008664,0.0084034,0.0098619,0.012962,0.013425,0.017765,0.017491,0.022721,0.021302,0.033164,0.034291,0.026965,0.023364,0.027857,0.025563,0.026391,0.024441,0.017907,0.015334,0.011412,0.010871,0.011456,0.014067,0.015335,0.016171,0.023194,0.021365,0.030077,0.026812,0.040341,0.033711,0.058604,0.048105,0.04809,0.036973,0.047653,0.03794,0.044288,0.034448,0.032714,0.026256,0.02083,0.018094,0.016986,0.01878,0.022597,0.022189,0.03281,0.027963,0.04223,0.035649,0.055085,0.043841,0.084202,0.061831,0.062868,0.043829,0.057091,0.040833,0.053307,0.038256,0.042313,0.031283,0.029447,0.025665,0.021481,0.021256,0.028465,0.024607,0.040847,0.031392,0.05355,0.043347,0.070666,0.052547,0.11974,0.083841,0.078514,0.053754,0.065303,0.045733,0.057392,0.040614,0.044791,0.033418,0.032038,0.026899,0.028989,0.027823,0.037455,0.030181,0.052656,0.036926,0.065183,0.049723,0.090795,0.065619,0.18286,0.12254,0.098254,0.067236,0.075054,0.050908,0.062259,0.044036,0.046245,0.034019,0.036617,0.031266,0.038045,0.03099,0.047983,0.033793,0.070036,0.046504,0.080324,0.05637,0.13179,0.093919,0.35087,0.18416,0.13845,0.095595,0.092182,0.063518,0.079857,0.055215,0.058151,0.041164,0.043444,0.032777,0.051614,0.039452,0.066272,0.046599,0.09826,0.068863,0.10817,0.072902,0.20591,0.1242,1791,4004,0,4708,0,405,0,10038,0,520,0,521,0,455,0,15198,0,535,0,683,0,37,0,539,0,656,0,802,0,606,0,15045,0,0,0,0,0,50,0,945,0,0,0,37,0,53,0,607,0,0,0,323,0,29,0,790,0,0,0,764,0,605,0,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,45,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8413,138.5,1
106.16,1184.4,0.0055184,0.0076452,0.0079176,0.0095128,0.010927,0.012717,0.011937,0.012203,0.01286,0.012835,0.017757,0.021636,0.011637,0.011371,0.010078,0.010264,0.0091978,0.010632,0.0059571,0.0064241,0.0050621,0.0063657,0.010596,0.01175,0.013776,0.01349,0.018172,0.016427,0.020373,0.016991,0.022261,0.018369,0.029637,0.029714,0.021587,0.017616,0.019254,0.016256,0.016877,0.016181,0.011873,0.011248,0.0099445,0.010264,0.018565,0.016539,0.025559,0.019921,0.033398,0.024882,0.036678,0.025789,0.039991,0.027066,0.051584,0.039579,0.039493,0.026631,0.035355,0.025393,0.029585,0.023149,0.023143,0.019586,0.019374,0.016887,0.031122,0.02343,0.040491,0.028149,0.051525,0.033381,0.056597,0.03511,0.06143,0.036116,0.080327,0.051588,0.059978,0.035982,0.05284,0.033082,0.04404,0.030444,0.035936,0.026255,0.030856,0.023719,0.043461,0.030767,0.058419,0.03716,0.070771,0.041408,0.07418,0.04315,0.084129,0.047318,0.11557,0.067789,0.085974,0.04746,0.07088,0.040416,0.059323,0.037028,0.050812,0.033703,0.042616,0.029872,0.055769,0.038811,0.070826,0.044984,0.083333,0.046853,0.090075,0.051398,0.11036,0.061876,0.16135,0.09494,0.11081,0.060896,0.085477,0.047518,0.074894,0.044168,0.065083,0.040193,0.053952,0.036111,0.066211,0.044851,0.082572,0.051747,0.094435,0.051582,0.10306,0.058781,0.13835,0.078495,0.28407,0.14246,0.1404,0.079761,0.10178,0.056915,0.089273,0.050365,0.076968,0.045888,0.067592,0.04416,0.075854,0.050819,0.089082,0.05274,0.10273,0.055157,0.11329,0.061477,0.20945,0.10366,1994,4530,0,5941,0,417,0,14423,0,564,0,509,0,490,0,24119,0,427,0,706,0,40,0,607,0,740,0,818,0,649,0,20112,0,0,0,0,0,42,0,977,0,0,0,38,0,42,0,646,0,0,0,349,0,37,0,817,0,0,0,815,0,680,0,11304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,44,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,7381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331,216,2
147.09,822.32,0.0038706,0.0052106,0.005834,0.006971,0.011036,0.012802,0.011083,0.0099825,0.012486,0.011652,0.02124,0.025684,0.012852,0.010937,0.012055,0.010515,0.011018,0.013082,0.0069842,0.00717,0.0055996,0.0063469,0.0069541,0.0075083,0.0099299,0.0093097,0.017392,0.015516,0.018709,0.014716,0.020155,0.015696,0.032153,0.033245,0.02161,0.015889,0.019974,0.014985,0.01689,0.016441,0.011939,0.010635,0.009838,0.0095428,0.01307,0.011674,0.01932,0.01576,0.032798,0.025276,0.034419,0.024618,0.037887,0.026569,0.057493,0.046756,0.041728,0.027729,0.038864,0.026166,0.030058,0.023836,0.023612,0.019432,0.019344,0.017274,0.020938,0.016535,0.030626,0.022918,0.050605,0.035098,0.053381,0.035729,0.059083,0.038946,0.088582,0.06013,0.06837,0.040867,0.061677,0.037762,0.046935,0.0324,0.038222,0.027448,0.030915,0.024927,0.028742,0.022022,0.040728,0.030058,0.06116,0.040011,0.068258,0.044733,0.079162,0.050437,0.12157,0.078469,0.088848,0.051549,0.074852,0.045014,0.062681,0.041436,0.050406,0.035039,0.03984,0.029479,0.037072,0.027623,0.051267,0.0362,0.072692,0.044854,0.082806,0.052471,0.09814,0.062731,0.17336,0.11039,0.10471,0.062089,0.086081,0.050747,0.075419,0.046415,0.059026,0.039446,0.044186,0.031322,0.045124,0.032698,0.061987,0.04164,0.085081,0.051149,0.094581,0.060715,0.12422,0.078531,0.29822,0.16088,0.12351,0.079139,0.098511,0.060296,0.084978,0.052721,0.065451,0.043165,0.05097,0.039225,0.058958,0.045454,0.074113,0.047928,0.10499,0.061347,0.11585,0.071247,0.19555,0.10641,1383,3028,0,4529,0,336,0,11024,0,353,0,381,0,390,0,17534,0,339,0,528,0,33,0,523,0,556,0,597,0,572,0,17218,0,0,0,0,0,18,0,794,0,0,0,26,0,28,0,497,0,0,0,295,0,23,0,624,0,0,0,709,0,527,0,10229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,25,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4833,181,1
148.73,2412.5,0.0033357,0.0076953,0.0041393,0.0057359,0.0057939,0.0066968,0.0077206,0.0082615,0.0085927,0.0095705,0.011463,0.015411,0.0080017,0.0085585,0.0064018,0.0065049,0.0056283,0.0062885,0.0031965,0.0035457,0.0022521,0.0030016,0.0057665,0.0098057,0.0074387,0.0086604,0.0096347,0.0083097,0.012984,0.010432,0.015519,0.012761,0.020089,0.021467,0.014294,0.011612,0.011646,0.0095915,0.0099548,0.0088774,0.0063471,0.0061286,0.0046439,0.0054382,0.011124,0.014856,0.0142,0.013355,0.018101,0.013722,0.023224,0.016064,0.029077,0.020287,0.037215,0.030501,0.027441,0.01932,0.021778,0.016252,0.01805,0.013628,0.012829,0.010922,0.0097014,0.010992,0.020265,0.022425,0.026087,0.021677,0.031695,0.021755,0.041751,0.026132,0.056919,0.035995,0.078105,0.052562,0.057186,0.037029,0.043347,0.030528,0.036354,0.025667,0.027765,0.023028,0.021796,0.027335,0.029863,0.030961,0.038202,0.02943,0.045988,0.029563,0.062226,0.037089,0.088686,0.052182,0.13741,0.081377,0.090914,0.052348,0.066477,0.043079,0.055463,0.037203,0.043212,0.033183,0.032018,0.034214,0.0406,0.041661,0.051125,0.038129,0.060837,0.039925,0.080631,0.047849,0.11771,0.06869,0.21024,0.12536,0.1254,0.068537,0.081435,0.051793,0.067566,0.044417,0.056073,0.041812,0.044629,0.047847,0.050728,0.051202,0.065265,0.048772,0.073358,0.047501,0.099193,0.05785,0.15242,0.085494,0.34348,0.17631,0.15908,0.084483,0.098479,0.061044,0.079189,0.051202,0.067036,0.049711,0.052618,0.055118,0.062567,0.062014,0.076343,0.056502,0.086964,0.054629,0.11532,0.069883,0.24267,0.11586,917,2174,0,2980,0,218,0,7788,0,237,0,250,0,258,0,17875,0,251,0,318,0,9,0,282,0,318,0,380,0,289,0,11676,0,0,0,0,0,17,0,360,0,0,0,17,0,20,0,293,0,0,0,146,0,9,0,303,0,0,0,301,0,288,0,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,15,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,130.5,1
126.05,4752.2,0.0041875,0.0073657,0.0049992,0.0066056,0.0056163,0.0061621,0.0075335,0.0074784,0.0097303,0.011516,0.01369,0.020146,0.0085008,0.0090398,0.0076393,0.0087414,0.0071755,0.0096362,0.0043315,0.0049174,0.0029163,0.0036874,0.0070159,0.0099276,0.008519,0.0091246,0.0094587,0.0088327,0.012419,0.011019,0.015653,0.014948,0.022483,0.029489,0.01456,0.012876,0.011918,0.010876,0.011211,0.011622,0.0072705,0.0069871,0.0053175,0.0056137,0.012141,0.013732,0.014732,0.013281,0.016651,0.014052,0.020563,0.015929,0.026139,0.020573,0.038877,0.03922,0.025199,0.018546,0.020241,0.016024,0.018355,0.015721,0.013074,0.011131,0.010494,0.010442,0.021314,0.022526,0.026047,0.022731,0.027139,0.020485,0.032777,0.02337,0.043769,0.030375,0.073124,0.058865,0.046825,0.032073,0.033104,0.024093,0.029625,0.022766,0.023671,0.018965,0.02096,0.023398,0.035122,0.034565,0.040828,0.034255,0.043129,0.029947,0.049761,0.034274,0.070973,0.045501,0.12922,0.085183,0.080436,0.050734,0.053483,0.036349,0.04806,0.034245,0.041214,0.031026,0.037038,0.038947,0.04755,0.043412,0.055745,0.042479,0.059735,0.041165,0.070525,0.04922,0.10372,0.064927,0.19761,0.11167,0.11389,0.070706,0.076499,0.05145,0.067106,0.046327,0.056484,0.041723,0.048227,0.046343,0.059762,0.053552,0.068999,0.050196,0.072442,0.048874,0.087012,0.05804,0.1362,0.084074,0.33939,0.16574,0.14304,0.084989,0.088911,0.059857,0.076702,0.04957,0.067591,0.050427,0.060824,0.055635,0.080005,0.069272,0.083397,0.061361,0.082612,0.052003,0.10007,0.066795,0.2181,0.11464,1074,2850,0,4062,0,250,0,12076,0,300,0,307,0,321,0,31639,0,499,0,477,0,18,0,504,0,456,0,435,0,510,0,23603,0,0,0,0,0,20,0,540,0,0,0,14,0,8,0,405,0,0,0,195,0,14,0,433,0,0,0,432,0,425,0,9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,14,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6028,166,2
109.13,999.39,0.0055411,0.0070359,0.0071589,0.0082257,0.0083202,0.0088567,0.010003,0.0087639,0.012143,0.012344,0.014587,0.015613,0.0096733,0.0084817,0.0088847,0.0084968,0.0091387,0.010766,0.0057843,0.005217,0.0041046,0.0042163,0.0097178,0.011546,0.011403,0.010273,0.013674,0.011605,0.016246,0.012574,0.018624,0.015258,0.023338,0.022894,0.016686,0.012301,0.014537,0.011412,0.014026,0.013008,0.010364,0.0081261,0.0079988,0.0067447,0.018491,0.016451,0.023067,0.017269,0.026806,0.018676,0.030734,0.020111,0.035526,0.023282,0.045426,0.033942,0.034294,0.021793,0.028981,0.01923,0.026785,0.01957,0.022839,0.016594,0.019022,0.015969,0.032644,0.025193,0.04033,0.027302,0.045178,0.028481,0.051188,0.030549,0.062255,0.037199,0.081089,0.049938,0.063167,0.036823,0.051579,0.031527,0.046422,0.028513,0.042799,0.028381,0.036693,0.027822,0.045385,0.033454,0.054693,0.033685,0.061621,0.03546,0.068217,0.0392,0.085264,0.04809,0.11838,0.066159,0.089102,0.049016,0.070654,0.040045,0.064541,0.036756,0.059199,0.035003,0.049101,0.033058,0.056847,0.039363,0.07127,0.042483,0.078165,0.04372,0.085489,0.047151,0.11306,0.061613,0.16569,0.091692,0.11503,0.063741,0.091601,0.051188,0.083714,0.045482,0.075836,0.044253,0.06458,0.040451,0.067606,0.042654,0.080814,0.044677,0.090314,0.04797,0.10119,0.055831,0.14449,0.081639,0.27808,0.15013,0.15184,0.080266,0.10785,0.05918,0.09538,0.051125,0.086491,0.048122,0.07503,0.043719,0.082146,0.049332,0.093821,0.051049,0.10814,0.055378,0.11811,0.063822,0.22047,0.106,959,2240,0,3733,0,241,0,9637,0,245,0,279,0,330,0,18678,0,248,0,367,0,17,0,319,0,369,0,464,0,310,0,14079,0,0,0,0,0,12,0,475,0,0,0,12,0,20,0,343,0,0,0,204,0,15,0,389,0,0,0,410,0,349,0,6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,18,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,127,2
129.7,599.95,0.0059172,0.0079341,0.0069764,0.0076946,0.0084037,0.0088248,0.010306,0.0092717,0.013318,0.012164,0.015733,0.01598,0.011551,0.01047,0.011369,0.010755,0.010245,0.0099003,0.0074536,0.0067273,0.0048105,0.0052695,0.0095875,0.010391,0.0117,0.010447,0.014459,0.012152,0.018793,0.01405,0.022353,0.016575,0.026882,0.023035,0.021973,0.016418,0.021267,0.016365,0.019541,0.015182,0.013782,0.010704,0.0091456,0.0082216,0.017757,0.015347,0.022846,0.016788,0.027634,0.019325,0.033692,0.022046,0.041045,0.026135,0.049934,0.034005,0.041843,0.02637,0.038432,0.025031,0.034757,0.023077,0.028166,0.019558,0.018927,0.015638,0.030556,0.022444,0.040256,0.026806,0.046974,0.029278,0.055634,0.033404,0.067187,0.0388,0.084834,0.050461,0.069132,0.038937,0.059361,0.034921,0.052462,0.031696,0.043516,0.027833,0.031432,0.024031,0.042163,0.028414,0.056984,0.033463,0.066913,0.038368,0.076121,0.043255,0.094538,0.05169,0.11803,0.066031,0.095904,0.051315,0.078936,0.043281,0.069264,0.038908,0.059788,0.034578,0.043171,0.030571,0.055809,0.034389,0.07015,0.03991,0.081251,0.045793,0.093174,0.051829,0.11819,0.06388,0.15692,0.088255,0.11793,0.063064,0.094489,0.05111,0.084213,0.045928,0.072418,0.040111,0.054633,0.036534,0.06564,0.04095,0.082195,0.045122,0.092581,0.050135,0.10677,0.059333,0.14784,0.081064,0.27959,0.14029,0.15193,0.081613,0.10852,0.058861,0.094204,0.050168,0.084804,0.044958,0.066808,0.042655,0.075029,0.047676,0.092125,0.050259,0.10336,0.053832,0.12033,0.065275,0.21998,0.10174,1475,3192,0,4824,0,358,0,11854,0,330,0,449,0,372,0,19908,0,296,0,476,0,30,0,502,0,531,0,604,0,487,0,17230,0,0,0,0,0,15,0,705,0,0,0,20,0,22,0,453,0,0,0,333,0,21,0,663,0,0,0,588,0,492,0,9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,28,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3970,165.5,1
