2.19288249889382,7.61021812870593,6.45540675115752,6.79390336986506,0
1.96541954779015,7.04584444082634,6.11592795192824,6.30691817742342,0
2.0190891150706,7.01252458244654,5.9562031893935,6.2518068148958,0
1.97841039484338,6.9983263155467,6.00077068908105,6.29292897726087,0
2.22260987962102,7.6283755961299,6.41523847440865,6.8097184165119,0
2.51097080933871,8.54681179747519,7.18486057427781,7.53982902573124,0
2.14708851339619,7.27686603780311,6.088264502516,6.43571678662987,0
2.14641858449266,7.52638506857835,6.42058604180807,6.74828407640883,0
1.86812698351922,6.62175581560831,5.69296464327115,5.94146602288449,0
1.96069440784195,7.11055536012851,6.17651542176846,6.46048195990317,0
2.31442677414193,8.05444382160999,6.84040139453508,7.20363917555679,0
2.12968205081868,7.46070947587473,6.34559705570974,6.71847982959943,0
1.9026601050929,6.88745271354545,5.98291829434501,6.24137975480433,0
1.8290002029513,6.34027236903385,5.35881067939571,5.68979113076369,0
2.46507938126939,8.37359819495842,7.0220521201511,7.39876990724085,0
2.73812423601846,9.03957109186498,7.44275155300075,7.91160415784563,0
2.48783003264295,8.26827262456423,6.86730773812982,7.19286320244604,0
2.24438107766712,7.70095466302114,6.51122781117309,6.8011689411688,0
2.45226657768613,8.57322818166736,7.32358498614643,7.63329411041136,0
2.37313100579451,8.02802743741782,6.70167698266647,7.11017409087667,0
2.20303242853636,7.93627542689653,6.8881168501527,7.15485839331282,0
2.38364133991666,8.03295131134339,6.72047772186325,7.04335176421822,0
2.15442564722943,7.07921565135624,5.78893124799002,6.22966118796531,0
2.28275732843323,7.91970679055548,6.78699391667765,6.9277486553158,0
2.14703763334051,7.66961385555795,6.58376168282074,6.97870419706333,0
1.98825080006199,7.25276922024749,6.3518929675699,6.53867394038137,0
2.25520093621319,7.77749293043651,6.61161637087621,6.84955667483761,0
2.20992855699172,7.74750811489934,6.61198355776218,6.93891767700171,0
2.16315511816663,7.59206066128196,6.49557502790639,6.77808832321822,0
2.03644469759243,7.22142896212976,6.1943678165045,6.5120311823597,0
2.00671731686523,7.20327149470579,6.23453609325337,6.49621613571286,0
2.29445919773507,7.97847890907147,6.84098255210985,6.9959066242777,0
2.40435944612533,8.17164754292202,6.77828442265936,7.3761794934711,0
2.52484366714771,8.48152752329617,7.02330338715971,7.54561006086178,0
1.96069440784195,7.11055536012851,6.17651542176846,6.46048195990317,0
2.04708651266853,7.14585536811583,6.10838077305948,6.33988391302055,0
2.23214076041571,7.81120410734089,6.68477293239116,6.94025331930516,0
1.96069440784195,7.11055536012851,6.17651542176846,6.46048195990317,0
1.90333003399643,6.63793368277022,5.65059675505294,5.92881246502538,0
2.15767944841661,7.59404026154402,6.49777463937573,6.80655692772418,0
2.22733501956922,7.56366467682772,6.35465100456843,6.65615463403215,0
1.67917176413562,6.19563678732357,5.52446416690462,5.47573560190915,0
1.98530652329874,6.80955900354951,5.72463739669052,6.07698826094976,0
2.39918633841094,8.04477865945658,6.76027881172615,6.93817571540727,0
2.44777036126357,8.397303144644,7.07505087883004,7.46440548546561,0
2.00565726263949,7.06892578217587,6.09456041437615,6.25591089741181,0
2.32741762119516,8.00692569633035,6.72524413168789,7.18964997539423,0
2.01361344532059,7.01450418270861,5.95840280086284,6.28027541940175,0
2.30316591021798,7.98678862864432,6.76321279696742,7.14536632424144,0
2.09964514566756,7.37093761496096,6.30417751195227,6.58745472262534,0
3.09276853251515,12.0250154021828,11.1005927608945,10.6284787487179,1
3.06513153939683,11.5705511922485,10.5345058174301,10.1126243004869,1
3.10358839106122,12.1015536695981,11.2009813205976,10.6768664823867,1
2.46296643380456,9.65969347728142,8.99804238673592,8.47313913527513,1
2.91822461889012,11.3645905368833,10.5430013407596,9.96128701577484,1
2.71935535577793,10.5722411312997,9.7344622311502,9.39383160682327,1
3.1579278872452,11.8187147804431,10.7089350187708,10.3091878300801,1
2.2413973993745,8.5799218243372,7.84875047884304,7.56860302068491,1
2.86747656991863,11.3365853216082,10.5455681391149,10.0791166224449,1
2.63885020523665,9.82108028103046,8.89099072828668,8.51519628866028,1
2.10027567304173,8.44359596219976,7.93663421120953,7.5040071917941,1
2.90949514795292,10.8517455269576,9.83635756084325,9.41285988052192,1
2.3237867724533,9.63994717877452,9.17950187370871,8.66861877997847,1
2.86845602324609,11.1586806843228,10.2948344203292,9.88175939299319,1
2.69701598893966,9.96368545967402,8.97980007306834,8.62897355107841,1
3.0006421135703,11.5273327832129,10.5938420202617,10.1193479293458,1
2.89306813870287,10.8576843277438,9.84295639525127,9.49826569403977,1
2.51199146203508,10.0033348880191,9.28961449170435,9.00925402298001,1
2.6327273650374,10.5771142024206,10.0099254141069,9.25519961823436,1
2.44742143531028,9.64786612916823,8.95824129687302,8.57831518408608,1
3.18067853861876,11.7133892100489,10.5541906367495,10.1032811252853,1
2.73547284060405,10.4946879370237,9.64627557623584,9.19321573297817,1
2.79009373961057,11.1807465494662,10.5157278102789,9.88270198672148,1
2.72447062104834,10.8913949553027,10.1461719794793,9.79314035242352,1
2.82759925954889,10.9923705559936,10.1530263168686,9.7023465523503,1
