Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Class
0.7397548476247602,1.188160428268058,0.8383358121221987,-0.05872685476524549,1.0051334929760605,0.7426371061224035,0.711340035818769,0.7797717532734542,0.3897957087290847,1.0572658287537453,0.7647650395393493,0.8747596761354787,0.664441441703971,0.8265841781799049,0.5374340848501153,0.30707986736240805,0.7569043059704437,0.606067280846935,0.1812137109197009,0.2727674504526778,1.1477373939423985,0.15810024027113737,-0.15860966745580898,0.9759264874125629,0.7282502244466305,1.0277974961937377,0.44624362809987433,0.27977056041011167,0.706002875106942,0.1544269950621961,0.11661515946219737,0.17056032622628872,0.430216554412161,0.15608329625818979,1.18797619040998,0.8436291826713485,0.6064433201531393,0.7576087001403302,0.23808115442830433,0.4906425331772308,1.26248964823257,0.12185479103663686,1.407581099705051,0.7017003276356618,1.0617933548954122,0.754542860785943,0.7706777954424293,0.5105036152457196,0.9143702643853772,-0.37951957273149156,0.8960152035274843,0.20879368034380466,1.3173589454015777,0.19761539430566646,0.630676288572937,0.5310042154456827,-0.1389705166144503,0.8930942138832901,1.2053517024268918,0.06681922813018754,0.45926983436077,-0.3457564944956665,0.901553346994623,-0.28910883981793556,1.4601403415765697,0.009252192919151518,-0.2094874599690975,-0.33780425229812183,0.2843890173876329,0.5551408265809338,0.9585177897380149,0.8671304201375644,1.7101370630785782,0.15169512406261756,0.5287379869240795,0.6660644499909909,1.1835454221090933,0.614146490335651,0.5274728049623709,1.0163666852763842,1.4641493072735468,0.5386650929004649,0.9413258030459866,0.4930485949181069,-0.002787122913310458,1.0246456529888717,0.4847935694312129,-0.42691200299029614,0.29834989297049436,-0.041729332514054404,0.1472585163198099,0.3905764656294301,1.6975838984624538,0.4851608841021382,0.16882284998292638,0.8852127234517689,0.4208270250594414,0.5120522518941854,0.008654705284110206,0.6962472112142138,0.0651646404184841,1.241874421876751,0.6223642757945015,0.36766143757324526,1.0293615258027495,0.3958699790670495,-0.7069875452765224,0.9389052042751683,0.42324869551844185,0.6773855749986855,0
0.6535000661927737,0.0591379559275151,0.5220870704912208,0.2444892146968325,0.19160012090950385,0.9240023882411855,-0.09805802070421694,1.06537708843673,-0.46617719075630526,0.41154492071246396,-0.029854745905637855,0.2763765734705096,0.6586033335489576,0.15059905909433116,-0.09772039018287461,0.4363204668916355,0.7095669521618466,-0.5170604833193952,0.02848927139258539,-0.3400424751370008,0.22514677137753694,-0.4318778808840015,0.006102138130758626,0.5271595400490182,-0.035866995634468275,0.8092310604191332,0.3589086728639527,0.9057733650170331,-0.26652722906466697,-0.5186348564350164,0.399802227177115,-0.5100082115807227,0.28329332293408793,-0.5012224847462384,0.7258255945690779,-0.04974019379420915,-0.3759694781355607,-0.26565930778136326,0.9351598042391874,-0.03615774480549555,0.8230916886815975,0.34668373496154725,-0.45779161346318803,0.014309219245848,0.5469493747894648,0.5097623008368363,0.02008685156989759,-0.08741621845971877,-0.2846303695997107,0.06708320778815527,-0.25026599579684294,0.4834759068291232,0.43907035913990045,0.38222128919488524,0.2833103186106704,1.1167264752713806,0.5489791767001967,-0.6679150579488641,-0.23848644709256756,0.09100912502633882,-0.3273510891606483,-0.40207036765083537,1.1702017963573847,-0.17917564001936725,1.172572030164655,0.22453941297761992,0.11659219797970109,0.6100579980585104,0.30154426881006047,0.33782067049314807,0.7948587311512746,1.1084619784857017,0.9567186975512126,0.12597888627587073,0.016873621975033563,0.24995358590082348,0.3124320894638916,1.5418263253001712,0.33427433527867056,0.5609643289257488,0.35271162346844964,1.6091237854150626,-0.166179379057181,-0.33616465925754535,0.05525130105610027,0.3848451930933635,0.7047539810278016,0.024941933239996314,0.07584043712774972,0.1909175043592184,0.8457847827282244,0.24197391409134156,0.6379257343397681,0.6162634560439205,0.19338940089618217,0.06559610114069458,-0.6994373240078045,-0.3602411301046033,0.6502411965553949,-0.026964249455910645,-0.40882414877076245,-0.12103852989077038,0.18368191962123867,0.529252416673444,0.25953721602611807,-0.041366800842716156,-0.5312988391887594,-0.16597281081019866,-0.15050690112897652,-0.268376986526103,0
0.2624358214654192,0.9831971200069491,-0.12865105651417455,0.29759404289794295,-0.1853478021200672,0.5607774174615245,0.47500212362215655,0.6433375023846268,1.0530265804248977,0.9835484115479602,0.9158317406424812,1.018744180804733,0.9573830921182536,-0.16856276482001675,0.23374547220214634,-0.12691107176489275,0.18469413103636412,0.4294102472528066,-0.155215903909625,0.7675171800799011,1.3732262113720248,0.3429123766749494,1.1259536864000628,1.125660810440836,1.4812323193737926,0.6564712588172429,-0.09762320726780901,-0.09953998078841869,0.4992389791294956,0.6199560321857773,0.5066336013309566,0.5695926121893699,1.226888562936655,-0.2844021075252698,1.171285560297646,0.6316499925322028,-0.04462597241651672,0.2106019516449552,1.067078613774431,0.8255110765388028,0.36848641537449306,0.15279690339867485,0.5024709075609622,0.6454234364718241,0.5867563755819618,0.13072597880529263,0.34587347149042613,0.5241710388691202,-0.27062589117045993,0.32759006855822637,-0.009503094335257268,0.4967783470685646,1.1956559354888185,1.390542769006769,-0.059490880393791766,0.1745513802946323,0.44563564326647676,0.8517588692646958,0.05760256576898639,1.2368303240025533,1.19898377982068,0.9398701351620358,1.0863555993328013,0.4192652405407213,1.1987095777807228,-0.20596522982030407,0.21966283026086708,0.2989528923484592,0.5945150798395641,-0.34392396799196057,1.4573274868703856,0.08079837301130785,-0.11387622319198487,0.34200612727501195,1.2954877036266146,0.7966166096063735,0.14182730275162084,1.0195303262546112,-0.16084969986401843,0.801183203725805,0.0380230502091707,0.9500675064190508,0.5427883141365877,0.03548153581344498,1.0000169201187121,0.44035330629474767,0.9735892089233015,0.25683708756335405,1.443246689028698,0.39539707315748907,0.07316267176049814,0.26641733729709605,1.5356580377320037,0.24950284070653864,-0.21983819973812868,-0.18320169516425783,-0.46502684967751595,1.295080137330002,0.1783537156559486,0.2236960337540404,-0.6680417714337631,-0.18042332522876708,-0.11270699402019066,1.1655709126767446,0.4247221397129343,-0.3411900528179337,-0.39177545456345897,-0.8411157567070842,1.2101979003858752,0.7341143069122399,0
0.06644305082691448,0.6199763278022261,-0.6772710280178025,-0.803293109005044,0.5422023111871789,-0.5696918109437703,-0.04007410511040575,-0.0815400732824341,0.15775791727552624,-0.15334787633567878,-0.1904240454028462,0.3373961298760946,-0.2526982381873554,-0.2262023780515891,0.2557450662359627,0.04981201998936535,-0.7221566517412635,0.5090362859812451,-0.8265294683927509,-0.11284342908429987,-0.3416330786769513,-0.3061872581723631,-0.23117718586243496,-0.6033984863604027,-0.40261561031554294,-0.718954858384316,0.16976731466507866,-0.6368351862682666,-0.23573046097898712,0.4418975581446195,-0.10838871013116327,0.09466422381454768,-0.3478080032490124,-0.23969625224925406,-0.27059354882714,0.19520962615427623,-0.4093347648598104,-0.37383705048084986,-0.37390569108938104,0.6416158358362392,1.1050072409655867,-0.23345081027588782,0.48763128197734046,0.09487260019227937,-0.5333486330318391,0.16287970282286288,-0.8522946202896464,0.592280316764165,0.2467962134340105,-0.35475678371098984,0.9771401685716561,0.15023093193877737,-0.4467898481632618,-0.35456137116317393,-0.7978642608294485,-1.0163440966320183,0.13552897751659332,-0.42624231624001735,-0.249828894052993,-0.14919271888088143,0.1325235074709797,-0.20951453904851922,-0.2783468529368058,-0.8176807560319279,-0.9544712296508394,-0.41187080037616947,-0.6225844105176256,-0.8543625268775306,0.5014222428360114,-0.5724166191813086,-0.9306435774120113,-0.5644465670759411,-0.26472736817876036,-0.25165238334186,-0.31017736451672523,-0.01945186900390832,0.26043509551595223,-0.7858005486517474,-0.25576742619173637,0.14387037175359657,-0.31192069459769967,-0.8368183088805375,0.3872721874608496,-0.3556511285756394,0.31074009321600526,-0.9323080432696211,0.392554122008636,0.17794548813935065,-0.5272434257745505,-0.031252557983600215,0.006726934273738412,-0.015594564799958492,-0.9379556654769123,-0.28221548099838095,-0.06526586781975045,-1.0467848862393634,0.2265912468293934,0.38376345066387685,-0.9760137750140861,-0.20564264102075708,-0.16358387289557555,-0.5627491967415024,-0.13444739176321718,0.09955191567092994,-0.15384072375933028,-0.7143136501629864,-0.6689728672735153,-0.05830984463406068,-0.377620668853115,-0.44518081362524575,0
0.886340780659612,0.08494522219632464,-0.5665294275028105,-0.6448413585689236,0.8110875596523289,0.2914551341071225,0.714834821278639,-0.5519382847872336,-0.3184807146162984,-0.4284948306458205,0.3948922878648885,0.23901375116766183,-0.24168170384718501,-0.11876069244322772,-0.08853555955902084,0.09251652740156643,0.4708792865493662,-0.3242887038939735,0.07667905937188485,-0.795798696136482,0.04960641161454017,-0.5576231389180296,-0.5449517678109443,-1.0036104340319647,-0.5916306111099168,0.34606691129136297,-0.366965589279101,0.33869663416551454,-0.22142075276550502,-0.49267385168541433,-0.19975718174535795,-0.007163365590283316,-0.9239659111021202,-0.30011205748139713,-0.5171091751947197,0.13211680638507886,-0.4051834344457242,0.41972525602058025,0.1296879616394708,0.3069406033979632,-0.4040863713274069,0.027935154598242397,0.46115193716953995,0.31258743344629214,-0.27780939018796164,-0.5379925305579765,-0.4870617250778023,0.6281024193832154,-1.527229045789079,-0.40529710513061523,0.7298888698372672,0.4891178362513266,-0.43460377358955576,-0.21623126020971106,-0.06699508395406699,0.062326429748617594,0.6144537191097281,-0.1697890241939031,-1.070237060343389,0.7272996944967246,0.13671284386934607,0.5344954993714174,-0.6574872387021431,-1.116195468221684,0.2274050496871347,0.42162730811190924,-0.1480080835596369,-0.7966677283627723,-0.4435705495146549,-0.4240184331358137,0.14992336518259036,-0.5384684009625873,-0.5855274211841761,0.07567807487179128,-0.7972249967032939,0.18157521053372944,-0.09722189882273592,-0.09377586525499035,0.1949783636081236,-0.2726093967086577,-0.3247503354898088,-0.714506445687996,0.5911124749919302,0.0047298875818342695,0.023036902245664823,-0.9531263719431398,-0.14917080252920606,-0.023914756868882902,0.6477574419731695,-0.5806616675998572,0.1546660965348327,0.5646351776100011,-0.7626178299230858,-0.2906998693033264,0.13929497095451265,-0.6408499191834715,0.16970762431891467,-0.6675938739144242,-0.4990495125354932,0.13410607451585851,0.09621088839098359,-0.7154535213052667,0.6852659003254259,-0.2651983487076176,-0.8988140313816552,-0.1456555619009517,0.5719107171916383,0.05921480161545806,-0.8400167383256909,-0.23187207755641548,0
-0.43919755536073324,-0.7559916907752328,-0.617253948811313,-0.6920119673725985,-0.4391061778388831,0.1348034897419939,-0.03587506971103073,-0.7033272417732119,0.1332832782016572,-0.3685911511425427,-0.10216044121478705,-0.6288277664887921,-0.11891189392354752,-0.46861250575606156,-0.31886463944437726,-0.28147611097251635,-1.0741742676624173,-0.8853050093557816,-0.3840486794914003,0.15809089603875248,-0.08934254600095565,-0.8559700990359267,-0.5615344291314381,0.0673909438904631,-0.3844809233070707,-0.6766317045597092,-0.40149348720625294,0.16873201499759147,-0.9537139364374133,-0.4120111241382572,0.4238781255554385,-0.8067054759895982,0.7186466883961026,-0.3269187434535927,-0.38744118469338434,0.12556377372357283,-0.3983355986296674,-0.8032012932544526,-0.5003916841725999,-1.0781748530526074,0.3623254136606378,-0.032266587457786954,-0.3388483327637921,0.6341637767016352,-0.4499192423516252,-0.2607081349673665,-1.099987076607068,-0.397103563787452,-0.4106665218837612,-0.5126601573357338,-0.4209529996798129,0.5585103428243356,-0.20780579780816566,-1.0391925767821069,-1.2048220220739467,-0.5145073822784775,-0.05892390231060173,-0.7277165226270994,-0.8722902418724322,-0.5799100144552348,-0.7741049045259099,-0.27644099814003015,-0.4535797943687875,-0.9605929319466946,0.14856103050003222,-0.9796382918275021,-0.3874046223337861,-0.7393849747452232,-0.7923908683797075,-0.5175131441034492,-0.906526939266774,-0.6700756521810218,-0.6276340527528849,-0.7234685088932017,0.43452436520428234,-0.0188471548703558,-0.9400659418515447,-0.1577127514913531,-0.9528449465579247,-0.7785011981187188,0.21220945005201747,-0.5936506564769267,-0.8997874466459272,-0.4372570928332631,0.331716417397289,-0.3150301392982548,-0.30372891090388027,0.22541625207046043,0.0807839407062693,-0.6338347565523457,-1.08325415301746,-0.3303891297633884,0.6362453770185013,-0.6678074949577114,-0.27102572652247076,-0.5030981925050341,-0.37289296698941354,-0.003297964704640634,-0.5101189468635561,0.20615878603812524,-1.078613255141403,0.026596878864616418,-0.9852175540940837,-1.4484172582405381,-0.8332549565632833,-1.1459438505351915,-1.332909619079782,-1.2869528118046478,-0.2695842054919413,-0.10506051255681162,0
0.5485852325603497,0.4816094981606578,0.7785624733089391,0.7085000024693764,-0.39163780952928184,0.07632161380222696,-0.3009705400336627,0.6775493290355625,0.7357192922049605,0.8900926408374199,0.6129017031105811,0.2552465765010592,-0.6676561294651293,-0.1397287590438644,0.40338898955258295,-0.2910827052146271,0.9385177464770074,1.1065548282246134,0.5293830889030571,0.2128035580823689,0.7805610977152626,0.37203684795329994,-0.7448665758298816,0.3023980774471542,0.6479649673104729,0.33990277624776694,1.0044517330177485,-0.8372369281871355,1.2545512061512916,0.5258466787635971,-0.021127398657679125,1.0456939449598985,-1.1766100417398726,0.38873794250098415,0.5345932389081368,0.8208337987267369,-0.20415650259930798,-0.10410512237330162,-0.3582271371172588,0.264658802819259,-0.19991776986646678,0.9116907405186135,0.5941434794337925,0.25827570592203125,1.3594192910601883,0.04159779412839371,0.49203097231949905,0.9363063924115049,0.30590611748849766,0.3247812492493479,0.6688292840258238,-0.38404335503823483,0.69721123340666,0.8501625956617345,0.6253184684245479,0.5351270312446211,0.5160735095607398,0.9669124176455329,1.0417886147912214,1.4217211923137916,1.372646899316101,0.04057030403338202,0.30097971987229344,0.29671925854952197,1.0974742670725155,0.34539757037099356,0.6348047479855777,0.2733055632268565,0.30128540520041824,0.770623369810052,1.0250140429836117,1.076410504453909,1.2841811246950294,0.06859666146043088,0.4512967264291657,0.3382956866211015,1.114384906849912,0.5855322453615776,0.7201479297507288,1.6449678250237814,0.1500967289440678,0.3341673719893636,0.7225196086337291,1.104059183293331,0.4677520381556513,0.10068093240536229,0.006445693889062871,-0.7118283231247079,0.1139985975626127,-0.2854789184112156,1.2711505420946676,0.2762177530160345,0.2883472922937567,0.07019327527336969,0.3457643927856647,-0.4743507517780043,-0.8399314383752706,0.560004313733941,0.026715909132479607,0.2461114009918191,0.8669573386287089,0.7469752363234956,0.8134837464814689,1.184529954228567,0.38414191869968034,1.2948434625931964,-0.05902006835350854,0.5649393769640564,0.8249075212207614,-0.6277562880112039,0
0.18729695093437915,-0.6845205179702376,-0.04434229711936455,0.749270946816998,-0.6338250927545913,-0.6418635389181419,-1.017815535326378,-0.16745343882404354,0.24824312284318784,0.2392443694109367,0.4309656384729701,0.017041521094672572,-0.7226764613161047,-0.5239273172159673,-0.2462462339320038,-0.18185440458865673,0.531464610913252,0.489448522199978,0.13305070620419096,0.2255635069726981,0.027487527200623037,-0.23537570385026663,-0.5836253222031776,0.4513557726457459,-0.658322090321109,-0.059201302602266095,0.04109475181513223,-0.6154492542966229,0.5619745128216808,-0.232816352759684,-0.671965600035034,-0.9618089895325425,0.41626300235808134,-0.10968469594403517,-0.14350520484604026,0.1419496807197953,-0.18322025963014582,-0.6200354521108854,-0.5383711404033537,-0.02636299943638722,0.08962543411603849,0.5115352083094763,0.17292633066571841,-0.24202032273087254,0.5898851039759673,0.4694250711553144,-0.16253498236671896,-0.3476822931789662,-0.5608203260066953,1.0271164232419048,-0.8330992632078115,-0.629814105499179,0.3420199846320734,-0.07674949357822028,0.21255293535710473,0.7979588758741649,-0.08417765262666961,0.4326048777841588,0.5715523832380832,0.418642383870526,0.5474048446852712,-0.5685868746110064,-0.33215145986398315,0.03946702384592391,0.004479295515305131,-0.00833279115391603,0.25375342796020106,-0.5082747306104017,0.07655948774807356,-0.020826458857723086,0.6540694354157468,-0.14533979633310634,-0.21507875499290832,-0.09234558481399559,1.030483207148083,-0.3424942526876144,-0.5437580243255464,-0.10333027269699195,0.74868437305623,0.17690671635307542,0.07579884328841774,0.39250813885581953,-0.4579041161021068,-0.011756821300284786,0.13753642346423786,-0.8255217451051285,-0.2583395042462381,-0.20428043652607022,0.9944828811346085,-0.2898794521262024,-0.2652703079121055,0.05333890853971112,0.4323854709405251,0.28221997203113536,0.5002395522989295,-0.2684678092582358,-0.5924013005759964,0.07525473270879934,-0.39888948539288394,0.36913318108549104,0.49020852781127244,0.10472192245234252,-0.7237028269413165,0.29218772757521777,0.07121724438955686,0.7259135915262113,0.2834466643006148,-0.26022137402480117,-0.2650622774935606,-0.8935941619344762,0
0.9741289917862399,0.23252998953089818,1.1407978210474297,1.3730571549311528,0.43011569805050276,1.3803661797292095,0.8908187266674228,0.5965841178853281,0.6925801293068042,1.2174602152171394,0.8274359123538813,1.1276672825828349,-0.1079917668999545,0.5539574859650438,-0.05432955685486721,1.5391154297999838,0.4528572492086315,0.31097855897368787,0.2452795255020063,0.40087534559770793,0.030783798319123614,0.5370835720191721,0.6135663914231334,0.09587800368771116,0.3297624837991171,1.2265196202411666,0.6172127030942663,0.7842947913314148,0.9264690139061996,0.624788759827371,-0.15765023856726393,-0.3762071128449632,0.7192505621681654,1.1442417609076108,0.2754637575818526,0.7223967294295467,0.7761404633990009,0.02660128039406276,0.021733109169079667,0.17392908416675795,0.23130880996578995,0.8427159560610245,1.2886506152381054,0.020446214165668903,0.6582648199080042,1.2023010695750365,1.3657120600316617,0.7563078155051051,-0.03925946486038645,0.8514930581095111,0.46344164719790576,-0.22089077880536032,1.2172195973113709,0.15052189614326486,0.8340142072698483,1.2046965032848393,0.00023983801473660712,0.4703094710768079,1.6476426411484084,0.6562060036528737,-0.0532591821939157,0.9259598658277617,0.3273788982502905,0.8659152308015323,0.3255785456681407,0.11616804034675589,0.6555959304241992,-0.14552534255896235,1.0733612570770759,0.33187607212869763,0.8424106824451413,0.9881505185502598,0.43921459679694436,0.9905940226787967,0.8576491961414426,0.9578641542365414,0.41522621408339255,0.31041621290488397,0.8222738536358318,0.7091256719241638,1.0579919194347966,0.6288795044597895,0.9405958877055154,0.8400077472879727,0.10678777499018621,0.4334760346999259,0.04675471957951263,1.036627374753936,1.2056351319215195,0.555550527247656,0.11437287957273068,1.2493007337172453,0.149655959278447,0.6880993805039629,1.3809564563284764,1.3648434768442501,0.819195775325221,0.1993974911097647,0.2980060307147945,0.3509140999485611,0.7903601339459075,0.9563847464600669,0.7211397389882453,0.7039252965784889,1.3496082314808129,0.748355484891253,1.8142704439959076,0.7585426320565481,1.2755404496664793,0.8612915066787591,0
0.38822051199693774,-0.10395508095223843,0.4882638871863283,-0.4520322569316302,0.3470500431478145,-0.5212544925304923,0.19327660829803708,-0.37194797960724224,-0.23983414160470234,-0.3225387113074547,0.5775679039849828,-0.25332004022909177,0.5458328673607162,0.25156061615738196,0.17733692342554513,0.0152237069049896,-0.6061578797995322,-0.9530365651386308,-0.4441867067804744,-0.28508196831279564,-0.22157255223510183,0.5176832147564941,0.08771907903250505,-0.4306570763979924,-0.535462177563663,-0.14565504335552318,-0.23876292169284247,0.09552309253140501,-1.3498938125573785,-0.20860903534046754,-1.155306560148711,-0.1501699808960545,0.17840745721020793,-0.22418556950000318,-0.6035636424105814,0.057854108000744,-0.1578741526741402,1.0866947526846182,-0.023161157430264843,-0.2297337792649638,-0.4757771479398067,0.3190982054590327,-0.4187003373649117,-0.012621878968705359,-0.6494494807405682,0.4415121153792207,0.2988532795883413,0.22480039029078625,-0.3667421893500782,0.18827736242758483,-0.015304264387415688,0.015841599700012608,-0.2972967232778921,-0.3051050401850656,-0.3283287862993442,-0.5217624476163878,-0.0631412598718045,0.22708461132994315,-0.3448772555646859,0.32659731307408507,-0.5455136515141278,-0.4212294622876775,0.6095329393216408,-0.41414332185504443,0.29871072494073886,0.32521063917652765,-0.6563619622877802,-0.7407513768045961,0.8843182153506476,0.5823142846809805,-0.8070193941470318,0.22628347631902396,-0.4332454649397113,0.6010689992658921,-0.23213855094946514,0.11842540594694742,-0.4211259917982804,0.04363663211360329,0.030396452116347093,0.24931014546062805,0.18309940791634424,-0.5322452658180523,-0.5344033647696796,-0.2598180968086616,0.4105310251386775,0.13049998883112937,-0.328595107582107,-0.2656128891196666,0.10813792807879859,-0.28085535759304797,-0.9492678235382114,-0.5254009252901716,-0.794472687752592,0.17102581813674914,-0.3342990270705155,0.3083089814110265,0.5943643524877232,-0.22323239525666982,0.21780057680936443,-0.6829426971381716,0.3361316144163069,-0.08652369599253626,0.1506493466747878,-0.6194681731911099,-0.139650879707302,-0.5075111201797143,-0.07604630863809264,-0.6991347548746305,0.365023956817399,0.0796465230498321,0
