179.328359303825,227.803084874132,146.267279218029,182.315567513423,193.972667137109,158.676444063059,258.17190728751,214.345649647313,1
130.456434859171,149.505687729292,100.917320973211,126.18736814962,137.031757793338,100.36906387425,172.776756157747,144.87298706958,0
147.209334321585,219.431863243769,132.469852062823,156.080287650868,171.452226126265,159.198957028749,236.364106922715,203.84440451813,1
175.491322003472,188.521218386357,158.044143763596,136.907655932936,189.823175811768,111.771984837573,249.032019620221,217.586819995623,0
236.25725794155,275.966267766183,238.462918555538,184.130409141684,261.533936104134,169.298508402065,368.243792174972,320.304815027144,1
132.320456943093,164.385357224709,103.010787152394,124.794917613839,145.090463048199,108.219787033383,180.863883277179,150.302348423978,0
166.961637844191,178.480462374143,153.793841871146,133.553639611083,177.473212449042,107.736555777567,239.237364606828,204.838420651769,1
79.0761170988541,132.397512458993,91.8630376130276,90.1700551421503,88.2255468911872,101.130800222916,142.013224681075,110.848844612748,0
517.162578291313,547.595660008827,502.033087136615,326.461412292212,584.476065607753,280.331716376973,803.341763805031,708.021894831326,1
165.477147212864,197.385963708644,95.4836525119556,151.960444958381,186.362136648749,118.831748651749,216.896523416885,175.186658822903,1
148.74122267603,169.567530417358,114.800872457742,133.21173834557,157.612389368334,107.404887747508,189.114258776855,155.410428487433,0
158.623381641765,215.623581316554,142.22582583878,158.985717624784,176.126347336165,151.795781494033,237.03897125018,198.567107101947,1
171.573056948431,211.24320988739,122.135781560349,160.213283714349,188.047458558392,133.655310633742,232.411249316925,182.044307468294,0
679.736412871263,682.184561734807,667.136273890702,367.149391726225,771.860527541571,305.538508637182,1053.05097612196,924.751152352735,1
277.656429997485,322.198032416017,245.33305619442,214.236664845266,312.501601017261,187.432927570943,417.611039702822,357.760647852587,1
74.1687620960492,121.021700778321,78.1558532989838,82.1221588209469,83.0473672840999,89.1410173008093,127.77385472616,97.3719740316307,1
305.724186890391,313.91941248442,289.299814191568,217.770875433753,330.517290055257,174.813500369082,443.420645576518,388.982476072661,1
132.801138825536,158.337784287021,103.812792945998,122.618543880379,142.634130870385,102.495030750613,176.890865156639,143.895796878006,1
169.335580347018,200.535460977289,168.323486463024,146.223024930416,180.890274943849,130.414254635348,257.140965479543,217.996856396635,0
203.780615728298,228.326652332117,182.602577495317,166.812644043366,221.071424794404,139.981161228055,293.110522112819,253.128039788647,1
306.347517715107,317.318965992015,291.06441987621,217.539422407558,334.135400689051,177.333858827586,449.42894573874,396.640447851572,0
158.194175334985,173.657298368159,108.880799615661,137.987265373564,165.629439314715,102.44957058995,194.520718741625,147.581101175157,0
185.572154625044,253.297807698883,159.22953155667,185.213786907706,208.173931116196,176.240203727432,274.395577804615,231.737678403648,1
156.738026122413,186.763064868491,133.546941044873,157.795559676876,166.127401692666,132.678914119923,221.450053074918,190.087334758144,1
283.787804585402,306.49869999267,245.640320882147,223.198913780335,307.308069666186,178.70301653742,404.790767147092,342.251512302632,1
226.30266534125,251.569532517915,201.069851872091,181.690199263755,246.07296180879,150.512340169483,329.558201363142,278.778222789061,1
161.329928903959,206.384983287483,131.355761770792,154.241525399968,175.806622674211,137.328324632907,225.342819510753,182.408262019952,1
200.277858417028,214.438478434877,181.470540339431,144.111822565284,221.50966278867,119.543581057364,290.66560983357,254.874747339213,0
247.806980707991,280.295453676553,202.145766251931,201.50373393856,273.07268795292,164.643690960262,356.533037543049,296.195446872301,0
157.279170354937,181.932917104246,116.168965932002,141.745245115671,168.317444950248,114.053190742743,201.752358635442,163.440178319866,0
175.089016866725,200.133615651277,124.501918665944,163.818959538025,183.604334868434,126.041766319016,226.682476389594,176.249652055327,0
308.241173500946,341.606842741626,299.317513195032,224.991883098324,344.605928039413,198.092868452289,473.205534761608,420.809301593092,1
140.04388890378,158.455939799402,122.364786386687,115.640471767902,152.208721739235,97.2771320265725,197.83332772756,169.348820230805,0
135.363088550738,148.51940225073,93.4074471219067,119.512271285627,145.189856790024,90.7116424040758,168.512906115047,139.361609458598,0
168.728821338792,200.287760211372,131.826234600987,166.026874987887,179.624934962265,135.686699876096,233.311875703913,191.843566999046,0
248.402519576177,261.853776565945,228.779319248956,177.465927051603,273.403901616787,144.657240950157,368.077048673338,319.86184091076,0
150.436254804499,190.362907828611,125.515867766226,144.64891220177,163.862480847605,128.558131515223,212.662680757258,174.301655376022,0
166.582263953518,187.104875842895,129.044241953355,160.839348060545,172.718810329806,124.623086506601,221.857074750623,179.384325790511,1
141.041413085523,160.124573862741,122.23956208296,140.082160495214,144.41802610495,113.318971166648,190.726400853938,162.524837472174,1
302.006217636746,311.430928622719,265.02808592207,219.750257328593,326.271335096231,169.4582887505,431.547831257668,364.605714071921,1
196.188667006356,261.046149473765,193.366974547532,184.397005707028,222.083453377413,181.24811781316,313.469670622078,278.762372888721,0
158.2275681305,192.821540805484,128.237871597366,147.480492550963,170.077166020306,126.690632031089,213.646697288019,173.843273048998,0
168.113186088374,187.620085277492,114.00974608506,154.664721173798,178.973407682542,116.603055404411,214.793410203595,172.922933262505,0
361.30522444513,384.886942600934,322.047008881658,261.639465496295,396.027669414192,212.385181982371,520.355288505511,444.417965818836,1
148.295371536389,206.395356777782,123.417349255629,149.548198214917,167.801548201845,142.683367462945,222.490216886551,184.700160988152,0
164.789026533745,235.14525702006,164.7067068572,181.770270022206,183.453023303651,181.010323126736,262.972990742765,235.378738391143,1
126.711137759915,182.583467942333,111.846052562734,129.618236400131,144.550969164955,129.216489017549,193.086188181077,164.614462630577,0
121.076729103691,130.651764288951,96.5458213814662,114.384890810295,124.601207166332,87.6361686694154,155.304353677141,131.911276016819,0
144.482875749065,169.219446254529,126.592336765256,143.006231074268,149.367793522206,118.816222575942,199.671204832686,166.165759883931,1
56.777100847696,111.978576870394,55.6022936504767,72.5224177916412,73.8123733841683,86.5131076601754,116.475454328919,98.0477376592773,0
175.472099575894,193.963737594058,147.449407492101,138.336591177961,194.251541302068,114.320532836966,246.40357218903,216.299147148242,0
131.864849194043,162.636248722573,115.366678210303,119.233229734223,145.402552002574,106.596194148861,192.887911469637,165.164666106638,0
140.803407067401,158.32643955931,113.222220352532,126.933563361553,149.817341783165,101.401191139392,191.336262425221,160.171427942365,0
386.119415665805,416.375950580794,350.387886478315,273.60595086854,429.187391921032,227.205882808251,575.355751197728,495.688592356208,1
373.509198639624,394.652078042965,361.511563514404,252.184687073172,414.667483935594,212.327846288273,570.463367464253,498.273758992287,0
94.5851685021083,113.221001727998,75.8563188678147,89.9875294019228,100.860740882507,75.605190473994,126.706493058242,105.776713903256,0
362.644475945745,406.674009252069,356.514060154726,261.816715517663,406.211565353598,233.608130612202,565.674639711713,496.783941716527,1
239.473507599891,246.845317017902,217.287326734529,195.845748191918,250.755462099316,151.968001517023,332.405747939502,289.732121336955,0
