Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Class
-0.7389028675362248,0.49830179564974103,-0.32155750245293874,-0.2072752175779596,-0.21217306282488693,-0.742841900603519,-1.0969556163599261,-0.8888584883064401,0.0516716960084673,-0.03066093179294408,-1.2688625941284597,0.23869192989702562,-0.5795557887689793,0.9095108636567475,-1.4608814190892763,-1.5437277595283514,-0.005726795649548323,-0.9906008972394906,-0.35984474674500944,0.4164161465886121,0.9960261450271283,0.45222212710556764,0.5597353050094973,1.0338645386098315,-0.7241946976494821,0.11175107595825924,0.2587132657665346,-0.7418617586491841,0.6773225731465391,0.4643691056947194,0.457660975568281,0.03140817241328457,-0.18535470134413576,-1.0672019955348677,-0.7972219423157254,0.08938568099287557,-0.0353966973191256,-0.1960020272780083,-0.43399864536575194,-1.320611671687733,0.12725097000611157,1.8497859042361875,0.8901287099791744,0.9683973310695734,0.36321441991091635,0.5761936071593408,-0.1465550677508344,-0.210101999634063,0.019424861153338163,-0.25029523934240283,-1.2242340899013424,-0.7560379357520837,0.41741801436060344,-0.18862670447611957,0.49465098508085953,0.3050239781144976,1.4202815443388084,-0.6194111308261145,-0.4359362748166161,0.12402438507592498,0.7346631776620114,-0.14127853365729126,-0.6893985224393285,-0.27333263017629034,-0.6247442377211219,0.5973254948052829,-0.5946869824697076,-0.28403606095672773,1.4813214849098082,0.9137877027885905,-1.2891596612950726,0.11929415022170388,-0.16589283297197602,-0.021363261146580218,-0.3478172991509914,-0.4604533442618653,-0.9059189096865496,-0.8782619650517414,-1.039655850856871,0.15984457236749078,-0.7552767556317149,-0.07388962357967391,-0.6248097642333051,-0.4030689503083926,-0.11447500820467509,0.2857558527813005,0.9669609077467368,0.8340459277119614,-0.19330398336044366,0.5254865826940349,-0.8310591584102405,-0.2705643569812021,-0.11360458663189929,0.23028284392427134,0.28056897163020256,0.2893055209588547,0.8220707641083803,-0.18972521444265208,0.14606492140006272,-0.6294531375934745,0
-0.6527540010307757,-0.7583627693422095,-2.1355966335055405,-1.1805307448259126,-2.1768646142863166,-0.7495864931949219,-1.752761809148051,0.7821773688931395,-0.36130993570591174,-1.7036726638030324,0.014528024316659517,-0.6792507235277483,-2.688306050604054,-0.5661542870886636,-0.2962075959789906,-0.5892765076217875,-0.7606207946738492,-2.545360695818108,-2.342243409203176,-1.6299748741091005,-2.520123721162757,-0.8250524252495953,-1.762240978750219,-0.1518714997809582,-0.7328599597888159,-1.3812152314527648,-1.091084098439048,-0.9445330310654356,-0.24802841098305448,0.33867430408633814,-1.394116839374786,-1.420840163545682,-0.6936598087043028,0.20015342637759298,-1.0528501883320125,-2.746318982504964,-0.8550390117078918,-1.099326286584961,-0.3649213535211238,-1.7196325393429006,-0.014680623117684272,-2.2541865544082538,-0.24839919710701022,-0.42570895045522916,-0.7688726051748145,-0.19634524612550963,-1.917402644425729,-0.35974632370161463,-1.5076780194440176,-0.5645358636676278,-2.0195152605930256,-0.8059621399936833,-0.269870100901115,-1.8891239668296183,-1.0977046256574616,-1.179707117649152,-0.8733032460204215,0.0396440143390524,-0.20713557651096065,-0.9385877533778256,-1.644805662838074,-1.7060792925554145,-0.5266925255838285,-0.8898593331403468,-1.1572339928014959,-1.1762880712051254,-1.8079426627363253,-1.2041110042901797,-1.9295796959599598,-0.4720398399768526,-3.1139779370659553,-0.7015523326171602,-0.5346796201101562,-2.6398868193529084,-1.0223774542494337,-0.9754764721326274,-1.1898123451606712,-1.3367865754398134,-1.187472968191728,-1.1742240349419473,-0.2498178939280146,-1.7709611768184608,-0.2927257758800214,-0.5515624104032976,-0.8314076746164657,-0.8347336688301685,-2.757827718127166,-0.9030033910491337,-1.6038961167311796,-1.0016616776607477,-1.4767299645333727,-1.0534648085642901,-2.668406506300249,-0.2708955557129827,-2.1094010066130546,-0.7395585523149267,-0.3607098181926096,0.3773936804708831,-0.8853821939277849,-1.5766218090747488,0
-0.16006324945616232,-0.6395875993971568,-0.9929422082606091,-0.18072841563616626,-0.42052108003909966,-0.8955381061499207,-1.8758223031347754,-0.23860557897037377,-1.0853489363189055,-1.3022032486520225,-0.36819888700466014,-0.4277016051919185,1.1315718322109667,0.19263775716305687,-1.4995683030393632,-1.2559258700561116,-1.4594008175135456,0.8071106401172319,0.8298638665702329,0.1812822789554171,-0.7976482637764826,0.5815425920098459,-0.1338768585923736,-0.30166985695004156,-1.0670767266095258,-0.4313069187908463,-0.5096233367862382,-1.10600527265344,0.3332057249017601,-0.5956623729446752,-0.7040188206430305,-0.7022213720541216,-0.11685252612523656,-0.883321998718595,-0.8104387355212599,-0.47672316051180946,-0.3430347627379507,0.031232982998369834,-0.646907739114745,-0.6093800889569139,-0.9130135247788891,-0.6352787905086844,-1.7890628670997062,-0.5263140043091926,0.44099762216261057,-0.9714012754640211,-0.8000944963970804,-0.7465855084645691,-0.5410127038195405,-1.1110551750423443,0.07434921861184585,-0.6432800017691406,-0.3878690929565454,-0.27609015107707796,-0.3958209787064814,-0.7221614089267172,-0.33773585934871647,-1.485830165276683,0.27149350928620275,-0.6940098327496715,-0.10166396483140822,-0.6110354800891106,-0.188636459170776,-1.0945225139837829,0.02265036235143221,-1.0352426251133215,-0.9423179553471992,-0.7278766361293745,-0.7887979767488572,-1.267193051648741,0.11107601200688144,-0.2719461846148621,-1.5215600614972966,-1.5101654652671008,0.12706185607590614,-0.6150974545112176,-0.5471714965631277,-1.7442957486473671,0.45771228301719813,-0.7798246324327486,-0.30510148643562124,-0.2636710834133956,-0.1632917581056055,-0.4254332416867805,-1.6829626201175683,-0.0704833186871832,0.11605909453289191,-0.49918669747501787,-0.24268101871201828,-1.5553841763879745,-0.09190251283426998,-1.118783985203459,-0.29940671923586465,0.04382129573211217,-0.6545052301832974,-0.9616333561975628,-0.8085745238412909,-0.4642799314018601,-1.7052438943395243,-0.2675726264433987,0
0.7604762542545564,0.18149344535755943,0.7541636225000845,1.1882105117953903,1.5545725080694257,-0.3029940038309365,0.24373275559005678,0.46955013705130766,1.7514449911208125,0.2571804326599864,0.718338233927284,1.3336846093822998,1.3616562939073864,-0.01554104995868183,-0.5931281065377556,0.8023076278156757,0.587109820740226,1.720773549004702,1.10456604638114,1.425885565722555,1.4656398312313692,-0.19167405582082345,0.9886907869266882,0.36576710893630016,1.1455655185660083,-0.004937057574921219,2.248938299776342,2.1930962913777567,1.797982610720176,0.9806603030326019,1.4613956784535331,0.7021928867221353,1.5698136203902555,0.9469321780231628,-0.4793796243692812,-0.1009836654865215,0.8340867282707881,1.2246204617049548,0.022176253174578515,0.93787378540123,0.3823525822832482,0.21157551749853337,0.5102501091799223,0.14380229056220892,0.36044892238966547,-0.9972494230051735,0.5368863324630462,1.0315829000524346,0.07426455228398357,2.4923943237730994,-0.2704914557504711,1.3631648635778766,1.0097269587937636,1.1728970053441112,0.4593149906544358,0.7991383055496835,0.2331309786357962,0.459176085182376,0.7219314474756733,-0.26256382669882156,0.39025336580939235,0.8788609717411938,0.745291290817665,1.475994529191177,1.6756038177846946,1.0826449833349625,0.07054356864135963,0.16767016427615108,-0.11088279031029118,-0.324976328822578,0.6530462128483604,1.878586991886801,1.7770100103845017,1.2871949245887173,1.588299491929079,0.022268842415201683,-0.9766926854856239,0.8273352810423056,-0.5322402830730417,1.515900030112641,-0.3031607832996702,1.5018049928285395,0.42008262378384487,0.9061125207516542,0.9642039064629461,1.8100939308030652,-0.06724699052676415,0.9979063183324748,-0.08879043080104733,1.7551427697597284,0.6097750207552555,0.33544567962104826,0.28395337606959314,0.3228183874676693,0.515349849186913,1.4342507284602064,0.856809263983802,1.1238128609915805,0.14286527778614247,0.4770034838636249,0
-0.011250292537617772,-0.4679498913199069,-0.28885223209204053,-0.40790406448433947,-0.8998913476134224,0.6990446309394124,0.8116024047160538,-0.950589605874195,0.00517482915699449,1.1773454992347119,0.05552142578046664,-0.5264392885631385,0.21542131796891492,-0.4726318085818392,-0.8932355778823222,-0.3792388507283383,-0.09924040263007591,-0.862469590602037,-0.63972554487517,-0.000684171339681631,-0.6888309613054893,0.6142311522862977,0.07565513054304158,-0.693236253673751,-0.7639605718582139,-0.22522770450294868,0.14575100838649094,-0.9177502916216652,-0.5073279742648785,0.28345141740711133,0.0077137378806627485,-0.9032974242837855,-0.10674556600651551,0.11115839980125139,0.3452099978710264,-0.3657518172570498,1.8201933176417182,1.0430725115170212,-0.6652819043815749,-0.9557210035256529,0.1264891430159759,0.14216944985026256,0.27808316341294514,-0.1931279305060537,0.26313659766570224,-0.954075236245293,-0.5518649580278672,0.18097753141663497,1.1732430956530373,-1.0264077722235951,0.8914332173194206,-0.6249123335784491,1.6317732858213596,0.6599147002435087,0.5380175154749491,0.6425915330136686,0.5529957439595244,-0.49885409844321965,-0.6073227329742323,-0.4342430520436844,-0.16527688007723507,-0.3388294180504688,0.5721751459527338,-0.21281222042583292,1.0272101872083397,-0.1502126042333264,0.758771718066023,-1.2259826770021873,0.974177063203555,0.3343923413739772,-1.6489154317849148,0.18199900846421765,-0.26506791496430615,-0.29777767629896207,1.010918472905409,-0.3173834590544923,1.001601432149884,0.24308621660718818,-0.930340079142581,0.008798190952094524,-0.20085004760431416,-0.7119710570535339,-1.2803088847208413,0.36507855085341456,-0.1874318792279036,-0.0772208603796792,0.36012642759330965,-0.01196600135920115,-1.1338458330167134,0.9337058468217271,0.9254849781645192,-0.45212005880311207,0.46642915853234745,-0.634870974766383,0.4792145227223428,1.1084266622657613,-0.22522759163540054,0.6976300565150233,0.5730608940910831,-0.7007400676207464,0
0.8126140190948203,0.3961606208774187,-0.41771672642738666,0.6760974818462916,0.42761387403433276,-0.809903299127607,0.21059698363757498,2.1659914001316936,-0.47467522690512093,0.47127811399807884,1.0018852820462527,0.5518924168258594,-0.11979105577818563,1.340188926092892,1.5974850084727814,0.5485674407937362,0.30818675497409065,0.7387202139138739,0.1871609640685582,0.17929957226000817,1.0024543384609677,1.7444459693381258,0.29973168084329344,0.8520690623488338,1.1505091258755622,-0.9324014669083313,0.14304987656113766,1.2674341597681713,1.0231458130530287,0.04729076673965215,1.1733828845694074,0.8728399219816392,-0.07216670450405822,1.5068491187091828,1.036950459944504,0.1142403090929046,-0.23852675912726987,-0.18877637803559502,0.5299035373428375,0.5175465843376564,-0.321679156605818,-0.9666787361889458,-0.26811265406180607,0.26488338031521913,1.137216488462125,0.8123755472279967,0.37147159082311504,-0.08922979881238141,-0.24697596538136235,0.34160198970744526,0.13159741166685018,-0.5727339560002048,0.8947163969927241,0.4811526061027377,-0.17109178823325052,0.6319521970814147,1.1165311234601285,0.6138915629337865,0.4783120919850518,-0.29852619629924837,-0.22157911728822188,-0.47351979895334634,0.24614207777402614,1.3951035089587533,1.004861922424476,0.7869267377546995,-1.29537186761752,0.6235680198673664,1.0506317978970605,0.41842374892676076,-0.44036638971306163,-0.345789977396242,0.8905069453496665,-0.7965868229486016,-0.08998361765214818,0.45705806176759095,1.0029911459035097,1.9674887921012854,0.4054489432376498,0.7557397870070746,2.152750237475867,-0.0797752730153538,1.7127056094935083,0.8765266012468492,0.6990016953918009,0.785565270655277,-0.06856860879490596,0.47452394888615923,0.5960348781461461,0.6534847751662858,-0.9837857714373363,-0.5519844727269698,-0.035114575713842175,1.176418840766861,0.28280343838808447,1.8849544589947094,-0.08770046827871661,0.8618731591324035,1.3582341399699114,0.5464949991144207,0
-0.4044467251007283,0.2430495505298602,-0.035527974283477155,1.0490949370196545,-1.448880423852348,0.29144452116292535,-0.823957535088388,0.23258685235530394,-0.5563523611509035,-0.06646656903916567,-1.348391908961772,0.847944325217527,-0.939473937134042,-1.2116856205481168,0.24817947117113925,0.18400336785387347,0.3833789010387559,0.2627509460194068,0.6983308394502894,0.40754790080184183,-0.04852811274392527,-1.3273572864647354,0.3737375741661239,-0.5091818489537955,-0.14027323109465228,-0.11128634976541676,0.36884744729208574,-1.3048234652575554,1.0934124708602215,-0.19450372790757448,1.4906054704488632,0.7559147298054139,-0.8999875803315701,-0.42263235065615384,-0.06974694451659154,-0.5891343048760402,-1.1766583977854765,-0.5740338913976679,0.9419415422300621,-0.3264267024569588,-1.7967783284193102,1.136893803510469,0.620521673983824,0.5676342440030303,-0.883344989524756,-0.15183015726313948,0.1636285196973634,-0.2044525262351934,-1.2022294267921338,-0.4628349271270263,0.4874479815540554,0.31628805987921216,0.3970859800698369,0.28148611687775266,-1.1423901385779458,0.40077180119713873,0.6656936248172508,-0.8769546752533881,0.2832719084309662,0.9824929525913024,-0.38952195821332314,0.5515409467344768,-0.9654538922168133,1.3645574754896443,-0.5554893488246403,0.6359934922703846,-0.6002882927693285,0.06172956847049705,1.1593182548788423,-1.071823035216626,-0.04400432766816763,-1.1757767432914228,0.8489444674426704,0.16360044319909953,0.26497371554503574,-1.711794040739561,0.2570884746250993,0.757238713962427,-0.3757526451402223,0.16396660301562418,-0.5805792587505827,-0.08419399197554724,-0.6900581823409954,0.4759428408982491,-0.6420639778285153,0.46919002083882305,1.20563070050183,0.4925724415523937,-0.931424129285898,-0.09840219712665543,-0.09472856536451342,-0.915676871407609,0.02127048826563409,1.716335850888565,-0.5421905780150794,0.9810464431626528,0.1720040421859969,1.1399914170378174,0.45606489570461495,-0.47068920544654114,0
0.15520510907464244,-0.2263886782163192,-0.9595748512889698,0.5338731554912072,-0.6676294051948345,1.9561577519047288,0.4599850047827847,0.38366734525539276,-0.13717661443814486,-0.9479772825246818,1.1971491748938423,0.623402251344535,0.9584276167578176,-0.28266678288057395,1.6133600684599885,-0.3759395195124272,1.020175000849025,0.8775752686214588,1.4793361023895442,-0.026222989563985395,-0.19896686901497523,-0.5095403366051764,0.25668815546810236,1.7992072763618563,0.2758735385528929,1.2219057244439415,2.3062382399445136,-0.8835072543070812,0.6152211586496124,2.180456425828328,0.36769497788581507,1.1687519766236816,-0.2026131941332764,-0.07668722867467578,1.778449021881679,-0.012344428075020697,-0.5499794529986085,-0.34548638905721896,0.9245910612889996,1.421526136562815,1.8265194710075796,-0.04641573172694576,0.30433118526980035,2.273936478626236,0.9036646962370256,1.4578621187343206,-1.2666204500608365,1.5155623226111326,0.32500582467158806,0.7226537025068756,1.151781822218684,0.2882388577167509,-0.2211534188665997,1.054172276539694,0.7894077669171613,-0.43831043732020736,-1.1453895379861783,0.7505130365743851,1.2859567488079107,1.0066406231321217,1.4688416382759897,0.8339979063913144,0.5504195279079859,1.7849768389356802,-1.655923117312538,-0.2141647373677501,-0.3929411289885665,1.2065791816622768,0.1927566208836468,-0.5043535277804001,1.111328443004094,0.09332068433155881,-1.2601151313199366,0.9757878353874301,0.8969888033363113,1.103836433610345,0.590179134029608,0.40304228735533143,1.1140737159465572,0.3966151756749313,0.5678750951696901,2.1015995515167623,-0.5152891007208749,0.3552459297009719,0.17243423254391257,1.6102977818372126,-0.717198945855933,-0.43471944232176085,0.40590303551840806,1.1549300654333499,0.08631553826679754,1.0691627597808342,-1.0884077279848279,1.3209860521645835,2.565104193754045,-1.6823141132259756,0.15370491778140055,0.29048673187664986,-1.6284640818432676,0.08498883863227351,0
0.2735754459783978,0.19977663463919249,0.4489689195316133,0.3402207448219737,-0.1884825800469493,1.4909871282532563,1.2240287894132222,-0.07688549379852475,0.7049529211964969,1.0459437610473479,1.4366006589999942,-0.5123472397204136,-0.41352437466136327,0.273872524681558,-0.18851270528589145,0.6503980739370383,-0.4960186677936053,0.3253532628741074,0.3554331721757254,-0.6725572037441411,0.10955375430103505,-1.2213746938592058,0.32681961853702923,-0.8752043468853242,-0.6670007297622595,1.5804786059957299,-0.7172850931081864,0.12172832330826726,0.639029453452452,0.35535810036913085,0.3179422434189328,1.2763923477355699,0.3148720446774914,-1.0779285571936188,1.0454662314671563,0.5051716621874609,0.18690531463023696,1.0989483216317308,-0.32411395458704445,0.26815525659825407,0.9200518631522332,0.9326787197100108,0.9504046411725576,0.3646362599465688,-0.08203177846331972,-0.5556293175828471,-0.7680095396348816,0.8123264422168551,0.5421944531381558,0.17811510547898954,0.05730490860652522,1.899447179708241,0.7239190770608563,-0.9972187664538107,1.440913407548747,0.794110617059456,0.4245708655823815,0.38913642447257696,0.5067948252356195,0.06680418690708828,0.4522738861972777,-0.6060729430415553,0.6988688148437394,0.20845069329757926,0.22376163243940472,-0.47434896703782614,1.4945085556404583,-0.1398110452280235,0.257536185259939,0.5378275568718774,0.604946863495094,0.6955410577385731,0.9152101613429373,0.5925872943205065,-0.3719269401163812,0.27722555808977595,-0.6797128449417195,-0.20507054071626377,0.7371254968092253,0.8221697735695805,0.24233809149972416,1.7679688498340675,0.20709397093899953,0.9654332135484247,-0.2597162229421579,-0.035165094428130525,0.26413608304386726,0.7496113409815928,0.025042262140770877,-0.3634943346264014,0.058716806765231076,0.4549186532070399,0.36924117856660066,-1.0024124192732875,1.3328377621628247,-0.49077281342517265,-0.12616209890319058,0.4203771503715284,-0.5221410341015206,0.878058080786112,0
-1.4277520863411783,-0.7193758221633342,-0.5344285736561678,-0.6467646651005121,-0.39355117748654733,-1.900131820873923,-0.5176524786948214,-0.6161049585610914,-1.2952869862140897,-0.2224761888125221,-2.3511156812665144,0.3155619194068397,-0.4190884792348854,-0.9478157901189251,-0.5475770221530082,0.06954344309589794,-0.6505759000083575,0.048293874851716836,-1.422302913641836,0.8363844065176285,-0.4434782518539329,0.2821700789799067,-1.2764364957379781,-0.328294936913274,-0.38167437257554154,-1.082155337186044,-1.2383651350230735,0.5785065172980024,-0.5802176652864519,-1.6447076525261324,0.1644842255589106,-0.9840979188007795,-0.13869334915749792,0.7096398230684183,-2.1279063713012487,-1.2509042633418974,-1.300199454113485,0.38391290281112145,-0.7856739106233133,0.7611042549422055,-0.36365158330367076,-0.8542729858629641,-0.6914311348984491,-0.03522358829311597,-0.6961730808972203,-1.100135326162869,-0.8375775563206215,-1.0159592029829592,-1.5003933038102946,-0.2684638708648599,-1.3631594260258368,-1.0044710537019765,-0.6992338190414124,-1.5517252574635876,-0.8802735516125959,0.10377677382703936,-0.046814595082027635,-0.6598049467102968,-1.823754757650082,-0.2150930683566147,-2.0713459698792103,1.0721145703417823,-2.253859263190711,-1.7573260202520142,-1.722103892699548,-0.6759212635416519,-2.314213938953355,-0.1634896113896759,-1.4232308375294644,-1.4432209706623647,-0.6875581810495162,-2.309228211295054,0.10733304533475733,-1.0962516960426683,-0.6532053834645878,-0.5751393061862503,-1.1895529134280551,-0.6043645288621599,-0.504316994116469,-0.758169495010689,0.35876069409794786,-1.4090463108600952,-0.21533288792304855,-1.491318554278502,-0.8823303630062135,-1.3765151086165328,-0.5522141325226643,-0.5992730137850374,-0.4827954506844429,-1.4759828732433162,-2.1063139150677794,-1.6484285191101493,-1.6429171416732522,-0.896136036657304,-1.6479880386866796,-0.16404013099879866,-0.40186994625990885,-1.027593165089199,0.4970314705241464,-1.0780618887880256,0
